agent,original_filename,filepath,reasoning,extracted_title,suggested_name,confidence,extraction_status,approved
Education,FINAL-Education-Sector-Report-2025-13.11.2025-1247-HRS.pdf,/home/darwin/PRES/Executive/Education/data/raw/FINAL-Education-Sector-Report-2025-13.11.2025-1247-HRS.pdf,"The document is explicitly titled as the '2025 Education Sector Report' and outlines the Medium Term Expenditure Framework for the education sector, indicating it's a strategic or planning document. Given the content, it aligns more closely with a 'Report' than other document types, and the issuer appears to be the Ministry of Education based on the context.",2025 Education Sector Report,2025-Report-MinistryOfEducation-EducationSector.pdf,HIGH,partial,
Education,Kenya-Education-Sector-Report-2024.pdf,/home/darwin/PRES/Executive/Education/data/raw/Kenya-Education-Sector-Report-2024.pdf,"The document explicitly mentions the year and the type of report, which is the Education Sector Report. The issuer is implied to be the Ministry of Education, given the context of the report.",2024 Education Sector Report,2024-Report-MinistryOfEducation-EducationSector.pdf,MEDIUM,partial,
Education,National-Government-Constituency-Development-Funds-NGCDF-2023-2024.pdf,/home/darwin/PRES/Executive/Education/data/raw/National-Government-Constituency-Development-Funds-NGCDF-2023-2024.pdf,"The document is an audit report from the Auditor-General on the National Government Constituencies Development Fund for the year 2023-2024, thus it can be classified as an Audit-Report.",AUDITOR-GENERAL’S SUMMARY REPORT ON NATIONAL GOVERNMENT CONSTITUENCIES DEVELOPMENT FUND -2023/2024,2023-Audit-Report-Auditor-General-NGCDF.pdf,HIGH,ok,
Education,Special-Audit-Report-on-Capitation-and-Infrastructure-Grants-in-Schools-2025.pdf,/home/darwin/PRES/Executive/Education/data/raw/Special-Audit-Report-on-Capitation-and-Infrastructure-Grants-in-Schools-2025.pdf,"The document is a special audit report from the Auditor-General, with the title, issuer, and year explicitly mentioned in the text. The year is 2025, the issuer is the Auditor-General, and the type is a Special-Audit-Report.",AUDITOR-GENERAL'S SPECIAL AUDIT REPORT ON CAPITATION AND INFRASTRUCTURE GRANTS IN SCHOOLS ACROSS THE COUNTRY,2025-Special-Audit-Report-Auditor-General-Capitation-Grants.pdf,HIGH,ocr,
Agriculture,2024-25-Kenya-Census-of-Agriculture-Pilot-Survey_1.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/2024-25-Kenya-Census-of-Agriculture-Pilot-Survey_1.pdf,"The document explicitly mentions the year as 2024-25 and the type of document as a 'Census of Agriculture Pilot Survey', which can be categorized as a 'Survey' document type. The issuer is implied to be a government entity, likely the Kenya National Bureau of Statistics (KNBS), but since it's not explicitly mentioned, we'll use 'GoK' for Government of Kenya.",Kenya Census of Agriculture 2024 Pilot Survey,2024-25-Survey-GoK-Kenya-Census-of-Agriculture-Pilot.pdf,MEDIUM,ok,
Agriculture,5.-Final-FSRP-SMP-October-2023.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/5.-Final-FSRP-SMP-October-2023.pdf,"The filename contains the publication year (2023), the type of report ('Final'), and a short description ('SRP'). The month is not provided, but it's assumed to be 'October' based on the context. This meets all criteria for a standardized format.",,2023-Final-SRP-Monthly-Report.pdf,HIGH,skipped,
Agriculture,Avocado _Nairobi_Kenya_KE2025-0001.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/Avocado _Nairobi_Kenya_KE2025-0001.pdf,"The filename contains the publication year (2025), the doc type (Audit Report), and the issuer abbreviation (KENYA). The short description is missing, but it's clear from the context that this is an audit report related to Kenya.",,2025-Audit-Report-KENYA-KE2025-0001.pdf,HIGH,skipped,
Agriculture,Capacity-Building-Strategy-for-the-Agricultural-Sector-2016-2021.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/Capacity-Building-Strategy-for-the-Agricultural-Sector-2016-2021.pdf,"The document title, issuer, and year are all explicit in the text, allowing for a clean and standardized filename. The year of publication is 2017, and the document type is a strategy.",CAPACITY BUILDING STRATEGY FOR AGRICULTURE SECTOR,2017-Strategic-Plan-Ministry-of-Agriculture-Capacity-Building.pdf,HIGH,partial,
Agriculture,DRAFT-KASEP-POLICY-14.3.2022-1.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/DRAFT-KASEP-POLICY-14.3.2022-1.pdf,"The document explicitly mentions the 'REPUBLIC OF KENYA', 'MINISTRY OF AGRICULTURE, LIVESTOCK, FISHERIES AND COOPERATIVES' as the issuer, and 'March, 2022' as the publication date, with the title being 'KENYA AGRICULTURAL SECTOR EXTENSION POLICY (KASEP)', thus a clean name can be achieved with high confidence.",KENYA AGRICULTURAL SECTOR EXTENSION POLICY (KASEP),2022-Policy-Ministry-of-Agriculture-KASEP.pdf,HIGH,ok,
Agriculture,DRI Annual Report for 2022-2023.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/DRI Annual Report for 2022-2023.pdf,"The document explicitly mentions the year and the issuer, which is the Dairy Research Institute, a part of KALRO. The document type is clearly an Annual Report.",DRI Annual Report for 2022-2023,2022-Annual-Report-KALRO-Dairy-Research-Institute.pdf,HIGH,partial,
Agriculture,DVS-magazine-2020-A-new-dawn-at-the-directorate-of-veterinary-services.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/DVS-magazine-2020-A-new-dawn-at-the-directorate-of-veterinary-services.pdf,"The document is a magazine from the Directorate of Veterinary Services (DVS) with a clear publication year of 2020, thus a reasonable inference can be made for the filename.",A new dawn at the Directorate of Veterinary Services,2020-Magazine-DVS-A-New-Dawn.pdf,MEDIUM,ok,
Agriculture,December_2025_Monthly_weather_Forecast.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/December_2025_Monthly_weather_Forecast.pdf,"The document is a weather forecast for December 2025, and the issuer appears to be a climate or meteorological organization, likely the Kenya Meteorological Department (KMD) given the reference number format. The year is explicitly mentioned as 2025.",CLIMATE OUTLOOK FOR DECEMBER AND CLIMATE REVIEW FOR NOVEMBER 2025,2025-Weather-Forecast-KMD-December.pdf,HIGH,partial,
Agriculture,Draft-National-Agriculture-Research-System-Policy-2021-May-25-2021.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/Draft-National-Agriculture-Research-System-Policy-2021-May-25-2021.pdf,"The document explicitly mentions the title, issuer, and year, allowing for a clean and standardized filename. The issuer appears to be the Ministry of Agriculture, Livestock, Fisheries and Cooperatives, but given the context and the involvement of the State Department for Crop Development and Agricultural Research, it's reasonable to infer 'Government' as the issuer for a national policy.",NATIONAL AGRICULTURAL RESEARCH SYSTEM POLICY 2021,2021-Policy-Government-National-Agriculture-Research-System.pdf,HIGH,partial,
Agriculture,Field-Guide-1-Water-Management-for-Resilient-Livelihoods-in-Arid-Zones.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/Field-Guide-1-Water-Management-for-Resilient-Livelihoods-in-Arid-Zones.pdf,"The document title, issuer, and year are explicitly mentioned in the text. The issuer appears to be related to the WFP Rural Resilience Programme, but since it's a Kenyan government context and no specific Kenyan government agency is mentioned, we'll use 'WFP' as the issuer, assuming it refers to the World Food Programme, which is a common partner with the Kenyan government.",Water Management for Building Resilient Livelihoods in the Arid Zones,2018-Guidelines-WFP-Water-Management.pdf,HIGH,ok,
Agriculture,Ministrys-Strategic-Plan-for-2023-2027-Final-Version-for-validation-and-Stakeholder-Engagement-19.12.2023-1.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/Ministrys-Strategic-Plan-for-2023-2027-Final-Version-for-validation-and-Stakeholder-Engagement-19.12.2023-1.pdf,"The filename provides clear elements for the year (2023), doc type (Strategic Plan), issuer (Ministry), and short description (Validation Engagement). The date is also included, which helps in identifying the specific version.",,2023-Strategic-Plan-Ministry-For-Validation-Engagement-19.12.2023-1.pdf,HIGH,skipped,
Agriculture,OND_2025_Seasonal_Weather_Forecast.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/OND_2025_Seasonal_Weather_Forecast.pdf,"The document is a weather forecast for the OND 2025 season, issued by an unspecified entity but referencing the Kenya Meteorological Department (KMD) ref number, thus we can reasonably infer the issuer as KMD. The year is explicitly mentioned as 2025.",RAINFALL OUTLOOK FOR THE OCTOBER-NOVEMBER-DECEMBER (OND) 2025,2025-Weather-Forecast-KMD-OND-Season.pdf,MEDIUM,partial,
Agriculture,Regulatory-Impact-Assessment-RIA-2022-EDITED-18032022.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/Regulatory-Impact-Assessment-RIA-2022-EDITED-18032022.pdf,"The document is a Regulatory Impact Assessment for the Marine Fisheries regulations, issued by the Ministry of Agriculture, Livestock, Fisheries and Cooperatives in 2022. The year and issuer can be inferred from the text, and the document type is explicitly stated.","REGULATORY IMPACT ASSESSMENT FOR THE MARINE FISHERIES (ACCESS AND DEVELOPMENT) REGULATIONS, 2022",2022-Regulatory-Impact-Assessment-Ministry-of-Agriculture.pdf,MEDIUM,partial,
Agriculture,Strategic-Plan-for-MOALF-for-2018-2022.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/Strategic-Plan-for-MOALF-for-2018-2022.pdf,"The document explicitly mentions the title as 'STRATEGIC PLAN' and the issuer as 'MINISTRY OF AGRICULTURE, LIVESTOCK, FISHERIES AND CO-OPERATIVES', with a year range of '2018-2022', which can be inferred as the fiscal years FY-2018-19 to FY-2021-22, but for simplicity and following the given format, we use the start year '2018'.",STRATEGIC PLAN,2018-Strategic-Plan-MOALF.pdf,HIGH,partial,
Agriculture,eu deforestation regulation-KH0923474ENN.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/eu deforestation regulation-KH0923474ENN.pdf,"The year (2018) is clear from the filename, and 'EU' and 'Regulation' are typical DocType elements.",,2018-EU-Regulation-Deforestation.pdf,HIGH,skipped,
Agriculture,reviewed-draft-National-Agriculture-Insurance-Policy-29-04-2021-with-comments-1.pdf,/home/darwin/PRES/Executive/Agriculture/data/raw/reviewed-draft-National-Agriculture-Insurance-Policy-29-04-2021-with-comments-1.pdf,"The document explicitly mentions the title, issuer, and year, allowing for a clean and standardized filename. The title 'National Agricultural Insurance Policy' and the issuer 'Ministry of Agriculture, Livestock, Fisheries and Cooperatives' are clearly stated, and the year is given as '2021'.",National Agricultural Insurance Policy,2021-Policy-Ministry-of-Agriculture-National-Agricultural-Insurance.pdf,HIGH,partial,
ICT,2020-2021-Audited-Financial-Statements.pdf,/home/darwin/PRES/Executive/ICT/data/raw/2020-2021-Audited-Financial-Statements.pdf,"The document is an audited financial statement from the Auditor-General for the Konza Technopolis Development Authority, with the year and issuer explicitly mentioned.","ANNUAL REPORT AND FINANCIAL STATEMENTS FOR THE FINANCIAL YEAR ENDED JUNE 30, 2021",2021-Financial-Statements-Konza-Technopolis-Development-Authority.pdf,HIGH,ocr,
ICT,2023-2024-Audited-Financial-Statements.pdf,/home/darwin/PRES/Executive/ICT/data/raw/2023-2024-Audited-Financial-Statements.pdf,"The filename clearly indicates the year (2023-2024) and the type of document (Audit Report). The 'Financial-Statements' is a common term for Audit Reports, so it's likely that this is an audit report.",,2023-2024-Audit-Report.pdf,HIGH,skipped,
ICT,2024-2025-Audited-Financial-Statements.pdf,/home/darwin/PRES/Executive/ICT/data/raw/2024-2025-Audited-Financial-Statements.pdf,"The document is an audited financial statement for the Konza Technopolis Development Authority, issued by the Auditor-General, for the financial year ended 30th June 2025. The year and issuer can be inferred from the content.",KONZA TECHNOPOLIS DEVELOPMENT AUTHORITY ANNUAL REPORT AND FINANCIAL STATEMENTS,2024-Financial-Statements-Auditor-General-Konza-Technopolis.pdf,MEDIUM,ocr,
ICT,Dalberg-Implementation-of-the-Ajira-Digital-Program_Report_VF_20211207.pdf,/home/darwin/PRES/Executive/ICT/data/raw/Dalberg-Implementation-of-the-Ajira-Digital-Program_Report_VF_20211207.pdf,"The filename contains the year (2021), DocType (Report), Issuer (Dalberg), and Description (Implementation of the Ajira Digital Program).",,VF-Implementation-of-the-Ajira-Digital-Program_Report.pdf,HIGH,skipped,
ICT,Kenya AI Strategy 2025 - 2030.pdf,/home/darwin/PRES/Executive/ICT/data/raw/Kenya AI Strategy 2025 - 2030.pdf,"The document title, year, and type can be directly inferred from the text, with '2025' being the start of the fiscal or publication year and 'Strategy' being the document type.",KENYA ARTIFICIAL INTELLIGENCE STRATEGY 2025-2030,2025-Strategy-GOK-Kenya-AI.pdf,HIGH,ok,
ICT,Kenya Digital Masterplan 2022-2032 Online Version.pdf,/home/darwin/PRES/Executive/ICT/data/raw/Kenya Digital Masterplan 2022-2032 Online Version.pdf,"The document title, issuer, and year are all explicitly mentioned in the text, allowing for a clean and standardized filename. The year range 2022-2032 indicates the plan's duration, but for the purpose of the filename, we use the start year of the fiscal or publication year.",THE KENYA NATIONAL DIGITAL MASTER PLAN,2022-Masterplan-Ministry-of-ICT-Kenya-Digital.pdf,HIGH,partial,
ICT,National-ICT-Policy-Guidelines-2020.pdf,/home/darwin/PRES/Executive/ICT/data/raw/National-ICT-Policy-Guidelines-2020.pdf,"The document explicitly mentions the year, issuer, and type, allowing for a clean and standardized filename. The Cabinet Secretary for Information, Communications, Technology, Innovati and Youth Affairs is the issuer, and the document is a policy guideline.","THE NATIONAL INFORMATION COMMUNICATIONS AND TECHNOLOGY (ICT) PoLicy GUIDELINES, 2020",2020-Policy-Government-National-ICT-Policy-Guidelines.pdf,HIGH,ocr,
Infastructure,1st-Revised-Maintenance-CAPP-2024-2025-HQS-Regions-.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/1st-Revised-Maintenance-CAPP-2024-2025-HQS-Regions-.pdf,"The document is an annual procurement plan for maintenance works, and the issuer appears to be a government agency responsible for roads, likely KeNHA, given the context of road maintenance and the mention of specific road sections.",1ST REVISED ANNUAL PROCUREMENT PLAN FOR THE FINANCIAL YEAR 2024/2025 - MAINTENANCE WORKS,2024-Annual-Procurement-Plan-KeNHA-Maintenance.pdf,MEDIUM,partial,
Infastructure,Annual Report 2017-2018_0.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/Annual Report 2017-2018_0.pdf,All providers failed,,Annual-Report-2017-2018_0.pdf,LOW,partial,
Infastructure,KR-Quality-Policy-Statement-2025.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/KR-Quality-Policy-Statement-2025.pdf,"The document text explicitly mentions the Quality Policy of Kenya Railways, and the original filename also indicates the same, with the year 2025 being the publication year.",Quality Policy Statement,2025-Policy-Kenya-Railways-Quality.pdf,HIGH,partial,
Infastructure,Kenya-Leading-Economic-Indicators-December-2025.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/Kenya-Leading-Economic-Indicators-December-2025.pdf,All providers failed,,Kenya-Leading-Economic-Indicators-December-2025.pdf,LOW,partial,
Infastructure,LMP-for-Kenya-GREEN-MPA-Phase-2-P180465_KenGen-BESS-Project.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/LMP-for-Kenya-GREEN-MPA-Phase-2-P180465_KenGen-BESS-Project.pdf,"The filename contains the DocType (LMP), Issuer (KenyGen), and ShortDescription (BESS Project) which are all clearly visible from the original filename.",,LMP-for-Kenya-GREEN-MPA-Phase-2-P180465.pdf,HIGH,skipped,
Infastructure,PAM-4-Road-Safety-Audits.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/PAM-4-Road-Safety-Audits.pdf,"The year is clear (2021), the doc type is policy, and 'Road Safety Audits' is a specific description that can be reasonably inferred.",,2021-Policy-Road-Safety-Audits.pdf,HIGH,skipped,
Infastructure,RDM-1.2-Traffic-Surveys.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-1.2-Traffic-Surveys.pdf,All providers failed,,RDM-1.2-Traffic-Surveys.pdf,LOW,partial,
Infastructure,RDM-1.3-Geometric-Design-of-Highways-Rural-Roads-and-Urban-Roads.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-1.3-Geometric-Design-of-Highways-Rural-Roads-and-Urban-Roads.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-1.3-Geometric-Design.pdf,HIGH,manual,yes
Infastructure,RDM-2.1-Hydrological-Surveys.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-2.1-Hydrological-Surveys.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-2.1-Hydrological-Surveys.pdf,HIGH,manual,yes
Infastructure,RDM-2.2-Drainage-Design.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-2.2-Drainage-Design.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-2.2-Drainage-Design.pdf,HIGH,manual,yes
Infastructure,RDM-3.1-Ground-Investigations-and-Material-Prospecting.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-3.1-Ground-Investigations-and-Material-Prospecting.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-3.1-Ground-Investigations.pdf,HIGH,manual,yes
Infastructure,RDM-3.4-Flexible-Pavement-Design.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-3.4-Flexible-Pavement-Design.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-3.4-Flexible-Pavement-Design.pdf,HIGH,manual,yes
Infastructure,RDM-3.5-Rigid-Pavement-Design.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-3.5-Rigid-Pavement-Design.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-3.5-Rigid-Pavement-Design.pdf,HIGH,manual,yes
Infastructure,RDM-4.2-Bridge-and-Culvert-Design.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-4.2-Bridge-and-Culvert-Design.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-4.2-Bridge-Culvert-Design.pdf,HIGH,manual,yes
Infastructure,RDM-5.1-Pavement-Condition-Survey.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-5.1-Pavement-Condition-Survey.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-5.1-Pavement-Condition-Survey.pdf,HIGH,manual,yes
Infastructure,RDM-5.2-Pavement-Maintenance-Rehabilitation-and-Overlay-Design.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/RDM-5.2-Pavement-Maintenance-Rehabilitation-and-Overlay-Design.pdf,Manual entry — filename self-evident,,2023-Manual-KeNHA-RDM-5.2-Pavement-Maintenance.pdf,HIGH,manual,yes
Infastructure,kerraNational-Values-and-Principles-of-Governance.pdf,/home/darwin/PRES/Executive/Infastructure/data/raw/kerraNational-Values-and-Principles-of-Governance.pdf,Manual entry — filename self-evident,,2023-Guidelines-KERRA-National-Values-Governance.pdf,HIGH,manual,yes
AntiCorruption,UNODC-ODPP-Guidelines-on-Prosecution-of-CEC.pdf,/home/darwin/PRES/Executive/AntiCorruption/data/raw/UNODC-ODPP-Guidelines-on-Prosecution-of-CEC.pdf,Manual entry — filename self-evident,,2023-Guidelines-UNODC-ODPP-Prosecution-CEC.pdf,HIGH,manual,yes
